charge_id,customer_id,user_id,amount,amount_refunded,currency,status,paid,payment_method,created,description,failure_code,failure_message,invoice_id,metadata,receipt_email,risk_level,risk_score
ch_c121c913cd0744,cus_72254479a833e4,188,29900,0,gbp,succeeded,True,card_visa,2025-01-19 23:55:56.815213,Subscription payment for plan price_5a839ac12a72d5,,,in_677dadd30ec233,"{""user_id"": ""188"", ""attempt"": 1}",bcox@example.org,highest,52
ch_22265abfbb31ba,cus_4f5bbbe3885bde,193,19900,0,gbp,succeeded,True,sepa_debit,2025-01-10 11:16:31.979610,Subscription payment for plan price_dfe117306477f9,,,in_e6e99b592d2edf,"{""user_id"": ""193"", ""attempt"": 1}",gregoryjohnson@example.com,normal,29
ch_efa50a7e2eb727,cus_4f5bbbe3885bde,193,19900,0,usd,succeeded,True,apple_pay,2025-01-28 18:35:17.581956,Subscription payment for plan price_dfe117306477f9,,,in_13ee8056a059ae,"{""user_id"": ""193"", ""attempt"": 2}",reynoldschristopher@example.org,elevated,38
ch_d837ce7dd78555,cus_4f5bbbe3885bde,193,19900,0,usd,succeeded,True,sepa_debit,2025-02-27 17:34:50.581956,Recurring payment - month 2,,,in_af851a814ecc92,"{""user_id"": ""193"", ""recurring_month"": 2}",sara18@example.net,normal,13
ch_34e28004a07308,cus_4f5bbbe3885bde,193,19900,0,eur,succeeded,True,card_amex,2025-03-29 10:34:50.581956,Recurring payment - month 3,,,in_f7fd35700ef4df,"{""user_id"": ""193"", ""recurring_month"": 3}",,normal,7
ch_98b500a13dc604,cus_4f5bbbe3885bde,193,19900,0,eur,succeeded,True,card_discover,2025-04-28 12:34:50.581956,Recurring payment - month 4,,,in_42f8efa6e933ac,"{""user_id"": ""193"", ""recurring_month"": 4}",jacksonshannon@example.org,normal,30
ch_373ceb915051a5,cus_aa3ebc93f9671f,194,19900,0,GBP,succeeded,True,card_amex,2025-01-23 17:34:03.014910,Subscription payment for plan price_43359b0e55af42,,,in_9c510cc075d42d,"{""user_id"": ""194"", ""attempt"": 1}",anna97@example.net,normal,33
ch_d79229c3ae0dd8,cus_aa3ebc93f9671f,194,19900,0,gbp,succeeded,True,apple_pay,2025-02-22 15:33:50.014910,Recurring payment - month 2,,,in_fa96d2e5e78f6d,"{""user_id"": ""194"", ""recurring_month"": 2}",,normal,12
ch_0375859de52cd9,cus_aa3ebc93f9671f,194,19900,0,Eur,succeeded,True,sepa_debit,2025-03-24 05:33:50.014910,Recurring payment - month 3,,,in_e332ef6a7ddcfb,"{""user_id"": ""194"", ""recurring_month"": 3}",aliciamartinez@example.com,normal,12
ch_5181a12e0a27e9,cus_aa3ebc93f9671f,194,19900,0,GBP,succeeded,True,google_pay,2025-04-23 22:33:50.014910,Recurring payment - month 4,,,in_9488e505a707ae,"{""user_id"": ""194"", ""recurring_month"": 4}",,normal,2
ch_2d86e5f94a4c08,cus_aa3ebc93f9671f,194,19900,0,usd,failed,False,google_pay,2025-05-23 17:33:50.014910,Recurring payment - month 5,card_declined,Your card was declined.,in_e21330994e51fa,"{""user_id"": ""194"", ""recurring_month"": 5}",,normal,23
ch_ed26da68b0e018,cus_be23390d593f1d,198,19900,0,eur,succeeded,True,bank_transfer,2025-01-08 06:34:01.181797,Subscription payment for plan price_6bf48e60326332,,,in_7449aeb4c89710,"{""user_id"": ""198"", ""attempt"": 1}",,elevated,19
ch_7ade6dff3de20e,cus_be23390d593f1d,198,19900,0,Eur,requires_action,False,apple_pay,2025-01-13 11:51:05.656314,Subscription payment for plan price_6bf48e60326332,authentication_required,Your card was declined.,in_3d4795ae677330,"{""user_id"": ""198"", ""attempt"": 2}",sarah56@example.org,normal,73
ch_816e25634e01a7,cus_be23390d593f1d,198,19900,0,usd,succeeded,True,sepa_debit,2025-01-13 13:28:48.569326,Subscription payment for plan price_6bf48e60326332,,,in_2dd1ed8e138de0,"{""user_id"": ""198"", ""attempt"": 3}",qwolfe@example.net,normal,17
ch_1581f1fd0cc4e2,cus_be23390d593f1d,198,19900,0,USD,succeeded,True,apple_pay,2025-01-19 22:55:46.256922,Subscription payment for plan price_6bf48e60326332,,,in_c2968d7f84c9dc,"{""user_id"": ""198"", ""attempt"": 4}",syoung@example.net,highest,53
ch_1369467b651727,cus_be23390d593f1d,198,19900,0,GBP,succeeded,True,card_visa,2025-02-01 20:59:14.409280,Subscription payment for plan price_6bf48e60326332,,,in_b6ebacc2ac399e,"{""user_id"": ""198"", ""attempt"": 5}",jacksonamy@example.com,normal,50
ch_f3fb05082a02b2,cus_be23390d593f1d,198,19900,0,gbp,succeeded,True,card_discover,2025-03-04 03:59:01.409280,Recurring payment - month 2,,,in_fa7c1550284a19,"{""user_id"": ""198"", ""recurring_month"": 2}",danielglover@example.net,normal,1
ch_1bdf4c0696e40b,cus_be23390d593f1d,198,19900,0,eur,succeeded,True,card_visa,2025-04-03 01:59:01.409280,Recurring payment - month 3,,,in_58ef1fc17e422a,"{""user_id"": ""198"", ""recurring_month"": 3}",,normal,8
ch_477e9189509488,cus_e6c1862e1306bd,216,4900,0,USD,succeeded,True,card_discover,2025-01-17 16:30:55.540126,Subscription payment for plan price_5dbdc756d3dfd4,,,in_1dab637409a9b8,"{""user_id"": ""216"", ""attempt"": 1}",,normal,17
ch_7fd03f425dd6df,cus_e6c1862e1306bd,216,4900,0,USD,failed,False,sepa_debit,2025-02-16 21:30:38.540126,Recurring payment - month 2,card_declined,Your card was declined.,in_02e6e250935ec0,"{""user_id"": ""216"", ""recurring_month"": 2}",,normal,27
ch_4516c8a5ec672f,cus_e6c1862e1306bd,216,4900,0,USD,succeeded,True,card_discover,2025-03-18 17:30:38.540126,Recurring payment - month 3,,,in_e7c3cd1b56e58b,"{""user_id"": ""216"", ""recurring_month"": 3}",ysimon@example.com,normal,8
ch_e17352ab2a511c,cus_e6c1862e1306bd,216,4900,0,gbp,succeeded,True,google_pay,2025-04-18 04:30:38.540126,Recurring payment - month 4,,,in_8a921d4a9e59b5,"{""user_id"": ""216"", ""recurring_month"": 4}",,normal,21
ch_07288f75f0dd21,cus_14fd000a2dd84a,250,19900,0,GBP,succeeded,True,google_pay,2025-01-27 09:16:46.588358,Subscription payment for plan price_1957654d69ce3a,,,in_4b9fdb458b37eb,"{""user_id"": ""250"", ""attempt"": 1}",clifford38@example.net,normal,19
ch_bc62130dcec087,cus_14fd000a2dd84a,250,19900,0,Eur,failed,False,card_discover,2025-02-26 08:16:18.588358,Recurring payment - month 2,card_declined,Your card was declined.,in_ff2a223da6454f,"{""user_id"": ""250"", ""recurring_month"": 2}",tsanders@example.com,normal,4
ch_ccfc943bb21b79,cus_14fd000a2dd84a,250,19900,0,USD,succeeded,True,sepa_debit,2025-03-28 14:16:18.588358,Recurring payment - month 3,,,in_091ae91d1566ae,"{""user_id"": ""250"", ""recurring_month"": 3}",,normal,18
ch_784f4d07518fb7,cus_14fd000a2dd84a,250,19900,0,gbp,failed,False,card_mastercard,2025-04-27 07:16:18.588358,Recurring payment - month 4,card_declined,Your card was declined.,in_62d869028016b1,"{""user_id"": ""250"", ""recurring_month"": 4}",,normal,8
ch_d58930a8ec40ac,cus_14fd000a2dd84a,250,19900,0,GBP,succeeded,True,card_amex,2025-05-26 23:16:18.588358,Recurring payment - month 5,,,in_6e1f5cd9441f9c,"{""user_id"": ""250"", ""recurring_month"": 5}",,normal,9
ch_dabdb9f555505c,cus_393aaf72f49c8e,257,9900,0,usd,succeeded,True,card_mastercard,2025-01-27 01:26:28.989231,Subscription payment for plan price_a04134af9b5c88,,,in_77f7c199dacf26,"{""user_id"": ""257"", ""attempt"": 1}",erinmckay@example.org,normal,10
ch_9773a4cbc583f4,cus_393aaf72f49c8e,257,9900,2475,GBP,succeeded,True,apple_pay,2025-01-31 22:17:40.137544,Subscription payment for plan price_a04134af9b5c88,,,in_57411e489fb0f0,"{""user_id"": ""257"", ""attempt"": 2}",katherinedavis@example.net,normal,56
ch_ed8d2ebb85ecee,cus_393aaf72f49c8e,257,9900,2475,USD,succeeded,True,card_amex,2025-02-03 12:08:28.238216,Subscription payment for plan price_a04134af9b5c88,,,in_f10be5250b6552,"{""user_id"": ""257"", ""attempt"": 3}",lwilliams@example.com,highest,35
ch_63c26449a6ebec,cus_393aaf72f49c8e,257,9956,0,usd,succeeded,True,bank_transfer,2025-02-05 14:28:34.557988,Subscription payment for plan price_a04134af9b5c88,,,in_c1f9bdb71ab74a,"{""user_id"": ""257"", ""attempt"": 4}",,elevated,15
ch_7fbc6118014daa,cus_393aaf72f49c8e,257,9900,0,Eur,succeeded,True,card_mastercard,2025-03-07 02:28:36.557988,Recurring payment - month 2,,,in_b08d46632e1089,"{""user_id"": ""257"", ""recurring_month"": 2}",carterjustin@example.net,normal,30
ch_1a711e32ad1bcd,cus_393aaf72f49c8e,257,9900,0,Eur,succeeded,True,apple_pay,2025-04-06 04:28:36.557988,Recurring payment - month 3,,,in_df7e9f36ebaa86,"{""user_id"": ""257"", ""recurring_month"": 3}",riveraelizabeth@example.org,normal,24
ch_beccbddf44d73b,cus_ad69b2e39caee1,259,9900,0,gbp,succeeded,True,apple_pay,2025-04-11 09:32:49.889380,Subscription payment for plan price_77b8493e84ab33,,,in_7578758f178593,"{""user_id"": ""259"", ""attempt"": 1}",katie38@example.com,elevated,43
ch_026c84cacce012,cus_ad69b2e39caee1,259,9900,0,USD,succeeded,True,bank_transfer,2025-04-26 11:25:40.871638,Subscription payment for plan price_77b8493e84ab33,,,in_4ec92a818695e8,"{""user_id"": ""259"", ""attempt"": 2}",,elevated,28
ch_ff55c03e1d9f67,cus_ad69b2e39caee1,259,9900,0,usd,succeeded,True,card_visa,2025-05-26 01:25:19.871638,Recurring payment - month 2,,,in_a1f4f94cd9bd14,"{""user_id"": ""259"", ""recurring_month"": 2}",nathan19@example.org,normal,12
ch_b9a41a035de4b8,cus_ad69b2e39caee1,259,9900,0,usd,succeeded,True,card_amex,2025-06-25 06:25:19.871638,Recurring payment - month 3,,,in_117c6cd7e89edd,"{""user_id"": ""259"", ""recurring_month"": 3}",matthew41@example.net,normal,21
ch_1567e69be87174,cus_ad69b2e39caee1,259,9900,0,GBP,succeeded,True,google_pay,2025-07-25 01:25:19.871638,Recurring payment - month 4,,,in_ff9fac2dbf194f,"{""user_id"": ""259"", ""recurring_month"": 4}",,normal,29
ch_8a02599f1538d2,cus_ad69b2e39caee1,259,9900,0,usd,succeeded,True,google_pay,2025-08-24 13:25:19.871638,Recurring payment - month 5,,,in_ddec7cec2b2111,"{""user_id"": ""259"", ""recurring_month"": 5}",,normal,14
ch_6fbbc4f8e9c552,cus_938d7a5a87c53e,268,29800,0,GBP,succeeded,True,card_amex,2025-01-12 19:17:35.486374,Subscription payment for plan price_eaabeeb28498a5,,,in_07dea17c6165ad,"{""user_id"": ""268"", ""attempt"": 1}",omurillo@example.net,normal,32
ch_9f73540bb2555f,cus_938d7a5a87c53e,268,29900,0,eur,succeeded,True,card_amex,2025-02-12 05:17:11.486374,Recurring payment - month 2,,,in_2381b064eb1bd7,"{""user_id"": ""268"", ""recurring_month"": 2}",christineramos@example.com,normal,14
ch_aef262e4e01f24,cus_938d7a5a87c53e,268,29900,0,usd,succeeded,True,card_amex,2025-03-13 17:17:11.486374,Recurring payment - month 3,,,in_ac358f0194823a,"{""user_id"": ""268"", ""recurring_month"": 3}",,normal,26
ch_29e9458f28ab5f,cus_938d7a5a87c53e,268,29900,0,GBP,succeeded,True,card_amex,2025-04-12 12:17:11.486374,Recurring payment - month 4,,,in_d62b7e98c15e32,"{""user_id"": ""268"", ""recurring_month"": 4}",samuel93@example.org,normal,7
ch_9522560bd7d042,cus_f5955275b7acd3,276,29900,0,usd,succeeded,True,card_discover,2025-01-31 19:54:06.055586,Subscription payment for plan price_d8bcec5693e30a,,,in_8f5e521534219e,"{""user_id"": ""276"", ""attempt"": 1}",shirleyoliver@example.com,normal,49
ch_837badf2af32f2,cus_62a56dc7f9b19a,287,2900,0,usd,succeeded,True,card_mastercard,2025-02-02 20:46:31.040431,Subscription payment for plan price_668f55de3b580c,,,in_8ca63d52d14fb5,"{""user_id"": ""287"", ""attempt"": 1}",chris68@example.org,normal,16
ch_efade6b849abb7,cus_04e90113324ad9,288,2900,0,usd,succeeded,True,bank_transfer,2025-02-24 07:07:14.346844,Subscription payment for plan price_1ce721fb2f894b,,,in_fd39248911610b,"{""user_id"": ""288"", ""attempt"": 1}",julia91@example.com,elevated,45
ch_2bc0d17cdfb190,cus_04e90113324ad9,288,2900,0,USD,succeeded,True,apple_pay,2025-03-26 01:06:50.346844,Recurring payment - month 2,,,in_e60cc5a2154087,"{""user_id"": ""288"", ""recurring_month"": 2}",martinezcolleen@example.net,normal,2
ch_ceb5b2f8adada9,cus_04e90113324ad9,288,2900,0,GBP,succeeded,True,bank_transfer,2025-04-24 19:06:50.346844,Recurring payment - month 3,,,in_010a1166048996,"{""user_id"": ""288"", ""recurring_month"": 3}",valerielopez@example.org,normal,4
ch_dff87bdd483976,cus_8857e953c1f91c,292,2900,0,usd,succeeded,True,google_pay,2025-02-01 23:53:12.062766,Subscription payment for plan price_8b6c7e67886b7d,,,in_f535e10dd586e4,"{""user_id"": ""292"", ""attempt"": 1}",jschmidt@example.net,elevated,3
ch_eb53d97cbee4f7,cus_8857e953c1f91c,292,2900,0,usd,succeeded,True,card_amex,2025-03-03 22:53:00.062766,Recurring payment - month 2,,,in_7b9a74886f3f5d,"{""user_id"": ""292"", ""recurring_month"": 2}",daniellethomas@example.org,normal,18
ch_722ac2c7d328b3,cus_8857e953c1f91c,292,2900,0,Eur,succeeded,True,apple_pay,2025-04-02 17:53:00.062766,Recurring payment - month 3,,,in_ae3fff7e03181b,"{""user_id"": ""292"", ""recurring_month"": 3}",,normal,11
ch_c65ac0c38956e4,cus_8857e953c1f91c,292,2900,0,eur,succeeded,True,card_discover,2025-05-03 00:53:00.062766,Recurring payment - month 4,,,in_523494f27ab9e6,"{""user_id"": ""292"", ""recurring_month"": 4}",,normal,26
ch_a744dcf957e996,cus_ee323930ecd1d5,304,9900,4950,Eur,succeeded,True,card_mastercard,2025-02-09 04:18:12.842191,Subscription payment for plan price_af3a2da2f8e151,,,in_7e1ae7d39144be,"{""user_id"": ""304"", ""attempt"": 1}",thomaslewis@example.net,highest,58
ch_7467d5a5f9c577,cus_ee323930ecd1d5,304,9900,0,USD,succeeded,True,google_pay,2025-02-15 04:29:46.348120,Subscription payment for plan price_af3a2da2f8e151,,,in_64c88c3a619285,"{""user_id"": ""304"", ""attempt"": 2}",emily97@example.com,highest,60
ch_3d8fca78bfc8dc,cus_ee323930ecd1d5,304,9900,0,eur,succeeded,True,google_pay,2025-02-16 21:17:25.628946,Subscription payment for plan price_af3a2da2f8e151,,,in_251f46ee1516ce,"{""user_id"": ""304"", ""attempt"": 3}",,highest,42
ch_d2e57d193f1a9a,cus_ee323930ecd1d5,304,9900,0,GBP,succeeded,True,google_pay,2025-02-28 14:01:20.400270,Subscription payment for plan price_af3a2da2f8e151,,,in_0929d17174253d,"{""user_id"": ""304"", ""attempt"": 4}",,normal,52
ch_940909c73cc05f,cus_ee323930ecd1d5,304,9481,0,usd,requires_action,False,google_pay,2025-03-03 16:50:50.080152,Subscription payment for plan price_af3a2da2f8e151,processing_error,Your card was declined.,in_2759963a4d26b6,"{""user_id"": ""304"", ""attempt"": 5}",laurahenry@example.org,normal,67
ch_e0efe13f9f1cff,cus_ee323930ecd1d5,304,9900,9900,eur,succeeded,True,card_mastercard,2025-03-03 17:15:37.746496,Subscription payment for plan price_af3a2da2f8e151,,,in_de66c7927df03c,"{""user_id"": ""304"", ""attempt"": 6}",dennisanderson@example.com,highest,27
ch_4b3f3d8f56f7f0,cus_ee323930ecd1d5,304,9900,0,Eur,succeeded,True,bank_transfer,2025-03-20 18:19:13.844544,Subscription payment for plan price_af3a2da2f8e151,,,in_055e362972a3ab,"{""user_id"": ""304"", ""attempt"": 7}",anna15@example.org,normal,35
ch_ee96039211f56f,cus_ee323930ecd1d5,304,9900,0,usd,succeeded,True,card_amex,2025-04-19 16:18:47.844544,Recurring payment - month 2,,,in_5ea1c86593420f,"{""user_id"": ""304"", ""recurring_month"": 2}",henry20@example.com,normal,18
ch_8f874c91b6efca,cus_20b569e0566b05,308,2900,0,gbp,succeeded,True,card_amex,2025-01-07 10:10:51.309184,Subscription payment for plan price_c7bf83d73a94b2,,,in_fe575798c67fb2,"{""user_id"": ""308"", ""attempt"": 1}",proberts@example.net,normal,36
ch_0e74241386fd16,cus_20b569e0566b05,308,2900,0,GBP,succeeded,True,apple_pay,2025-02-06 13:10:45.309184,Recurring payment - month 2,,,in_ce227a9236b9f5,"{""user_id"": ""308"", ""recurring_month"": 2}",douglas76@example.com,normal,25
ch_c340a0fab92a25,cus_20b569e0566b05,308,2900,0,USD,succeeded,True,apple_pay,2025-03-08 22:10:45.309184,Recurring payment - month 3,,,in_f26c630163bea9,"{""user_id"": ""308"", ""recurring_month"": 3}",,normal,7
ch_8cc542737d7500,cus_97887b199d1aff,314,29900,0,usd,failed,False,sepa_debit,2025-01-23 22:44:10.357318,Subscription payment for plan price_14aa21690c21db,processing_error,Your card was declined.,in_5e2db305b460dd,"{""user_id"": ""314"", ""attempt"": 1}",,normal,25
ch_39fd9c21adb359,cus_97887b199d1aff,314,29900,0,GBP,succeeded,True,bank_transfer,2025-01-23 23:30:37.392666,Subscription payment for plan price_14aa21690c21db,,,in_9a5b0e30d12543,"{""user_id"": ""314"", ""attempt"": 2}",,normal,3
ch_0c3529e508d6cb,cus_97887b199d1aff,314,29900,0,usd,succeeded,True,sepa_debit,2025-02-22 14:30:36.392666,Recurring payment - month 2,,,in_ce602a22c6df28,"{""user_id"": ""314"", ""recurring_month"": 2}",jonesjennifer@example.com,normal,15
ch_ab0eeaf37e00a4,cus_97887b199d1aff,314,29900,0,eur,succeeded,True,card_discover,2025-03-24 18:30:36.392666,Recurring payment - month 3,,,in_001498148919a9,"{""user_id"": ""314"", ""recurring_month"": 3}",,normal,1
ch_8ccd8ccdaa5d3d,cus_97887b199d1aff,314,29900,0,gbp,succeeded,True,card_mastercard,2025-04-24 10:30:36.392666,Recurring payment - month 4,,,in_bc0efae0beca6f,"{""user_id"": ""314"", ""recurring_month"": 4}",natalie00@example.com,normal,3
ch_a8d75539f15a17,cus_97887b199d1aff,314,29900,0,usd,succeeded,True,google_pay,2025-05-24 07:30:36.392666,Recurring payment - month 5,,,in_efd54c1d0f2fda,"{""user_id"": ""314"", ""recurring_month"": 5}",,normal,5
ch_408f50cae8e434,cus_1863cfad449922,322,29900,0,GBP,failed,False,google_pay,2025-01-30 20:00:42.230488,Subscription payment for plan price_a5304af2c2e861,card_declined,Your card was declined.,in_1d963766a60be6,"{""user_id"": ""322"", ""attempt"": 1}",,normal,28
ch_4a6cdc2dbe52f4,cus_1863cfad449922,322,30954,0,USD,succeeded,True,bank_transfer,2025-01-30 21:44:22.446013,Subscription payment for plan price_a5304af2c2e861,,,in_ebbcd865483fd1,"{""user_id"": ""322"", ""attempt"": 2}",tmills@example.com,normal,47
ch_61e39e5d81c6b1,cus_1863cfad449922,322,29900,0,GBP,succeeded,True,card_visa,2025-03-01 11:44:08.446013,Recurring payment - month 2,,,in_c4198beeca2f90,"{""user_id"": ""322"", ""recurring_month"": 2}",,normal,21
ch_8e9b4b4cb047ef,cus_1863cfad449922,322,29900,0,GBP,succeeded,True,card_visa,2025-04-01 08:44:08.446013,Recurring payment - month 3,,,in_25a0ccee0f5536,"{""user_id"": ""322"", ""recurring_month"": 3}",,normal,21
ch_8fb70f627fcccd,cus_5e855461687554,329,29900,0,usd,succeeded,True,google_pay,2025-02-04 11:20:50.881616,Subscription payment for plan price_ff69451dc225d0,,,in_fec0c9d4ed417b,"{""user_id"": ""329"", ""attempt"": 1}",,highest,44
ch_f7be1d0c43fae0,cus_5e855461687554,329,29900,0,usd,failed,False,google_pay,2025-02-04 11:20:48.881616,Subscription payment for plan price_ff69451dc225d0,idempotency_key_in_use,,in_fec0c9d4ed417b,"{""user_id"": ""329"", ""attempt"": 1}",,highest,44
ch_2e33061e03c2db,cus_5e855461687554,329,29900,0,usd,succeeded,True,card_mastercard,2025-02-09 08:09:46.817829,Subscription payment for plan price_ff69451dc225d0,,,in_a9d4b7b74504ba,"{""user_id"": ""329"", ""attempt"": 2}",,normal,13
ch_66cf30a67c1b62,cus_5e855461687554,329,29900,0,gbp,succeeded,True,card_amex,2025-02-10 20:33:51.774394,Subscription payment for plan price_ff69451dc225d0,,,in_2d09a9fb4bc5f8,"{""user_id"": ""329"", ""attempt"": 3}",,highest,9
ch_30772ebbb54d49,cus_5e855461687554,329,29900,0,GBP,failed,False,apple_pay,2025-02-16 15:54:37.220833,Subscription payment for plan price_ff69451dc225d0,authentication_required,Your card was declined.,in_4d3b620ca82517,"{""user_id"": ""329"", ""attempt"": 4}",,normal,47
ch_8f5dbf4fdf16c8,cus_5e855461687554,329,29900,0,USD,succeeded,True,card_discover,2025-02-16 17:23:34.278718,Subscription payment for plan price_ff69451dc225d0,,,in_ff8654ff9a9ecc,"{""user_id"": ""329"", ""attempt"": 5}",,elevated,57
ch_cd9f6e9ef3c224,cus_5e855461687554,329,29900,0,eur,succeeded,True,card_visa,2025-03-18 08:23:20.278718,Recurring payment - month 2,,,in_a44ecd5266765d,"{""user_id"": ""329"", ""recurring_month"": 2}",calebturner@example.org,normal,11
ch_cf08e6c3229104,cus_f345b6c7af80d8,330,9997,0,Eur,succeeded,True,card_mastercard,2025-03-02 08:54:03.941135,Subscription payment for plan price_3064f1a9614aac,,,in_85d0a23cbc9ed2,"{""user_id"": ""330"", ""attempt"": 1}",teresa33@example.com,normal,36
ch_1bdf8fb3913768,cus_f345b6c7af80d8,330,9900,0,gbp,succeeded,True,card_discover,2025-04-01 16:53:59.941135,Recurring payment - month 2,,,in_22f1d7857d99aa,"{""user_id"": ""330"", ""recurring_month"": 2}",,normal,10
ch_3c9e186b5ee872,cus_f345b6c7af80d8,330,9900,0,USD,succeeded,True,bank_transfer,2025-05-01 08:53:59.941135,Recurring payment - month 3,,,in_42243f22ce299c,"{""user_id"": ""330"", ""recurring_month"": 3}",,normal,1
ch_5507feff2447d2,cus_f345b6c7af80d8,330,9900,0,eur,succeeded,True,google_pay,2025-05-31 08:53:59.941135,Recurring payment - month 4,,,in_c150852974dbd7,"{""user_id"": ""330"", ""recurring_month"": 4}",,normal,30
ch_e5ce639438499c,cus_8877c96f1bfaff,334,19900,0,eur,succeeded,True,card_amex,2025-01-11 21:58:41.206622,Subscription payment for plan price_68280f87b875bd,,,in_8158e3fa097bb7,"{""user_id"": ""334"", ""attempt"": 1}",qbarber@example.org,normal,31
ch_d7da4b435b3ae0,cus_8877c96f1bfaff,334,19900,0,Eur,succeeded,True,sepa_debit,2025-02-10 22:58:29.206622,Recurring payment - month 2,,,in_a5a5b1e180e545,"{""user_id"": ""334"", ""recurring_month"": 2}",,normal,26
